dt_ecriture;exercice_comptable;nøpiece;nom_fichier;libelle;type;ttc;tva;ht;mode_rglt;etat_statut;idt_mode_reg;idt_statut;idt_ss_categorie
2016-06-06;2016;Prime N°1453081;352-FAC_1453081.pdf;Prime HISCOX 2016;Prime HISCOX 2016;241.83;;;VRMT;;5;;17
2016-06-06;2016;Note De Frais N°315;404-NDF_0315.pdf;Nuit de Chine;Restauration;16.9;1.54;15.36;CB PRO;;3;;15
2016-06-10;2016;Note De Frais N°290_21;377-NDF_0290.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;170.03;34.01;136.02;VRMT;;5;;18
2016-06-10;2016;Note De Frais N°0165_22;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-06-17;2016;Note De Frais N°316;405-NDF_0316.pdf;Nuit de Chine;Restauration;16.9;1.54;15.36;CB PRO;;3;;15
2016-06-18;2016;Note De Frais N°317;406-NDF_0317.pdf;Nuit de Chine;Restauration;20.2;1.84;18.36;CB PRO;;3;;15
2016-06-20;2016;Note De Frais N°366_23;366-NDF_0366.pdf;RSI 2016;RSI 2016;356;;;VRMT;;5;;5
2016-06-20;2016;Note De Frais N°318;407-NDF_0318.pdf;Flunch;Restauration;30.6;2.78;27.82;CB PRO;;3;;15
2016-06-22;2016;Facture N°0162424350;408-FAC_0162424350.pdf;NORAUTO;Révision automobile;139;23.17;115.83;CB PRO;;3;;14
2016-06-23;2016;Note De Frais N°319;409-NDF_0319.pdf;Nuit de Chine;Restauration;51.6;4.69;46.91;CB PRO;;3;;15
2016-06-29;2016;Note De Frais N°320;410-NDF_0320.pdf;ALEVI;Restauration;45;;;CB PRO;;3;;15
2016-06-30;2016;Note De Frais N°321;411-NDF_0321.pdf;Forfait mobile de Juin 2016;Forfait mobile de Juin 2016;20;;;VRMT;PAYE;5;1;33
2016-06-30;2016;Note De Frais N°321_1;411-NDF_0321.pdf;Forfait internet de Juin 2016;Forfait internet de Juin 2016;20;;;VRMT;PAYE;5;1;34
2016-06-30;2016;Note De Frais N°321_2;411-NDF_0321.pdf;EDF Juin 2016;EDF Juin 2016;20;;;VRMT;PAYE;5;1;32
2016-07-04;2016;Note De Frais N°322;412-NDF_0322.pdf;Au Jardin Suspendu;Restauration;32.6;2.96;29.64;CB PRO;;3;;15
2016-07-08;2016;Note De Frais N°290;377-NDF_0290.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;170.03;34.01;136.02;VRMT;;5;;18
2016-07-11;2016;Note De Frais N°0165_23;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-07-08;2016;Facture N° F-1044-2016-1906;413-FAC_1044-2016-1906.pdf;MIDAS;Réparation panne véhicule;503.57;83.93;419.64;CHQ PRO;;1;;11
2016-07-08;2016;Facture N° 16117014;414-FAC_16117014.pdf;Centre de contrôle technique ABSC;Contrôle Technique Auto;57.6;9.6;48;CHQ PRO;;1;;14
2016-07-08;2016;Note De Frais N°323;415-NDF_0323.pdf;Nuit de Chine;Restauration;16.9;1.54;15.36;CB PRO;;3;;15
2016-07-11;2016;Note De Frais N°324;416-NDF_0324.pdf;TOTAL;Carburant Auto;50;8.33;41.67;CB PRO;;3;;10
2016-07-16;2016;Note De Frais N°325;417-NDF_0325.pdf;Pizza Pino;Restauration;23.1;2.19;20.91;CB PRO;;3;;15
2016-07-15;2016;Note De Frais N°326;418-NDF_0326.pdf;Le FERNEY;Restauration;120;10.91;109.09;CB PRO;;3;;15
2016-07-18;2016;Note De Frais N°327;419-NDF_0327.pdf;Café de la place;Restauration;60.6;6.22;54.38;CB PRO;;3;;15
2016-07-20;2016;Note De Frais N°366_24;366-NDF_0366.pdf;RSI 2016;RSI 2016;241;;;VRMT;;5;;5
2016-07-20;2016;Note De Frais N°1974493_1;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-07-20;2016;Note De Frais N°328;421-NDF_0328.pdf;Alfred's Café;Restauration;55;5;50;CB PRO;;3;;15
2016-07-20;2016;Note De Frais N°329;422-NDF_0329.pdf;PAUL;Restauration;62;6.19;55.81;CB PRO;;3;;15
2016-07-25;2016;Note De Frais N°333_1;435-NDF_0333.pdf;TOTAL;Carburant Auto;45;7.5;37.5;CB PRO;;3;;10
2016-07-28;2016;Note De Frais N°330;432-NDF_0330.pdf;PAUL;Restauration;29.6;2.69;26.91;CB PRO;;3;;15
2016-07-28;2016;Note De Frais N°331;433-NDF_0331.pdf;Le FERNEY;Restauration;54.5;4.95;49.55;CB PRO;;3;;15
2016-07-31;2016;Note De Frais N°332;434-NDF_0332.pdf;Forfait mobile de Juillet 2016;Forfait mobile de Juillet 2016;20;;;VRMT;PAYE;5;1;33
2016-07-31;2016;Note De Frais N°332_1;434-NDF_0332.pdf;Forfait internet de Juillet 2016;Forfait internet de Juillet 2016;20;;;VRMT;PAYE;5;1;34
2016-07-31;2016;Note De Frais N°332_2;434-NDF_0332.pdf;EDF Juillet 2016;EDF Juillet 2016;20;;;VRMT;PAYE;5;1;32
2016-08-01;2016;Facture N°1606046;435_FAC_1606046.pdf;Cantine BNP;Restauration;135.76;22.63;113.13;VRMT;;5;;15
2016-08-01;2016;Facture N°1606053;436_FAC_1606053.pdf;Cantine BNP;Restauration;67.4;11.23;56.17;VRMT;;5;;15
2016-08-01;2016;Facture N)580024;437_FAC_580024.pdf;Mercedes Carte Grise;Mercedes Carte Grise;237.76;0;237.76;CHQ PRO;;1;;40
2016-08-02;2016;Note De Frais N°333;438-NDF_0333.pdf;NUMBER ONE;Restauration;19.7;1.79;17.91;CB PRO;;3;;15
2016-08-05;2016;Note De Frais N°281;367-NDF_0281.pdf;URSSAF 2016;URSSAF 2016;2378;;;VRMT;;5;;6
2016-08-08;2016;Note De Frais N°335;440-NDF_0335.pdf;CIPAV 2016;CIPAV 2016;7140;;;CHQ PRO;;1;;7
2016-07-08;2016;Note De Frais N°334_1;439-NDF_0334.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;226.47;45.29;181.18;VRMT;;5;;18
2016-07-11;2016;Note De Frais N°0165_24;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-08-17;2016;Note De Frais N°336;441-NDF_0336.pdf;Le Brantome en Périgord;Restauration;38;3.45;34.55;CB PRO;;3;;15
2016-08-18;2016;Note De Frais N°337;442-NDF_0337.pdf;BISTRO du Faubourg;Restauration;97.6;8.78;88.82;CB PRO;;3;;15
2016-08-20;2016;Note De Frais N°366_25;366-NDF_0366.pdf;RSI 2016;RSI 2016;241;;;VRMT;;5;;5
2016-08-22;2016;Note De Frais N°1974493_2;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-08-24;2016;Note De Frais N°338;443-NDF_0338.pdf;Garden Wok;Restauration;15.2;1.38;13.82;CB PRO;;3;;15
2016-08-29;2016;Note De Frais N°340;445-NDF_0340.pdf;Paul;Restauration;72.1;6.55;65.55;CB PRO;;3;;15
2016-08-30;2016;Note De Frais N°341;446-NDF_0341.pdf;Forfait mobile de Aout 2016;Forfait mobile de Aout 2016;20;;;VRMT;PAYE;5;1;33
2016-08-30;2016;Note De Frais N°341_1;446-NDF_0341.pdf;Forfait internet de Aout 2016;Forfait internet de Aout 2016;20;;;VRMT;PAYE;5;1;34
2016-08-30;2016;Note De Frais N°341_2;446-NDF_0341.pdf;EDF Aout 2016;EDF Aout 2016;20;;;VRMT;PAYE;5;1;32
2016-08-31;2016;Note De Frais N°342;447-NDF_0342.pdf;Globe Trotter Cafe;Restauration;54.65;7.67;46.98;CB PRO;;3;;15
2016-09-01;2016;Note De Frais N°343;448-NDF_0343.pdf;Red Hippo;Restauration;38.7;3.52;35.18;CB PRO;;3;;15
2016-09-03;2016;Note De Frais N°344;449-NDF_0344.pdf;TOTAL;Carburant Auto;39.87;6.65;33.22;CB PRO;;3;;10
2016-09-09;2016;Note De Frais N°334_2;439-NDF_0334.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;226.47;45.29;181.18;VRMT;;5;;18
2016-09-09;2016;Note De Frais N°0165_25;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-09-09;2016;Note De Frais N°345;450-NDF_0345.pdf;LE FERNEY;Restauration;156.7;14.25;142.45;CB PRO;;3;;15
2016-09-13;2016;Note De Frais N°346;451-NDF_0346.pdf;TVA sur les factures encaissées;TVA sur les factures encaissées;4071;;;CHQ PRO;;1;;1
2016-09-20;2016;Note De Frais N°1974493_25;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-09-20;2016;Note De Frais N°366_26;366-NDF_0366.pdf;RSI 2016;RSI 2016;241;;;VRMT;;5;;5
2016-09-22;2016;Note De Frais N°347;452-NDF_0347.pdf;LE FERNEY;Restauration;73.7;6.7;67;CB PRO;;3;;15
2016-09-28;2016;Note De Frais N°348;453-NDF_0348.pdf;PAUL;Restauration;15.5;1.41;14.09;CB PRO;;3;;15
2016-09-30;2016;Note De Frais N°349;454-NDF_0349.pdf;Forfait mobile de Septembre 2016;Forfait mobile de Septembre 2016;20;;;VRMT;PAYE;5;1;33
2016-09-30;2016;Note De Frais N°349_1;454-NDF_0349.pdf;Forfait internet de Septembre 2016;Forfait internet de Septembre 2016;20;;;VRMT;PAYE;5;1;34
2016-09-30;2016;Note De Frais N°349_2;454-NDF_0349.pdf;EDF Septembre 2016;EDF Septembre 2016;20;;;VRMT;PAYE;5;1;32
2016-10-01;2017;Note De Frais N°350;455_NDF_0350.pdf;Pizza Pino;Restauration;19;1.73;17.27;CB PRO;;3;;15
2016-10-02;2017;Note De Frais N°351;456-NDF_0351.pdf;Carburant Auto;Carburant Auto;61.13;10.19;50.94;CB PRO;;3;;10
2016-10-03;2017;Note De Frais N°352;457-NDF_0352.pdf;Le Ferney;Restauration;89.8;9.07;80.73;CB PRO;;3;;15
2016-10-06;2017;Note De Frais N°353;458-NDF_0353.pdf;La brasserie de Nanterre;Restauration;82.4;7.49;74.91;CB PRO;;3;;15
2016-10-10;2017;Note De Frais N°334_3;439-NDF_0334.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;226.47;45.29;181.18;VRMT;;5;;18
2016-10-10;2017;Note De Frais N°0165_26;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-10-12;2017;Note De Frais N°354;459-NDF_0354.pdf;Red Hippo;Restauration;80.5;7.32;73.18;CB PRO;;3;;15
2016-10-13;2017;Note De Frais N°355;460-NDF_0355.pdf;Pizza Pai;Restauration;52.32;4.76;47.57;CB PRO;;3;;15
2016-10-13;2017;Note De Frais N°355_1;460-NDF_0355.pdf;Pizza Pai;Restauration;4.68;0.78;3.9;CB PRO;;3;;15
2016-10-13;2017;Note De Frais N°356;461-NDF_0356.pdf;Le Rio Liz;Restauration;37.5;4.12;33.38;CB PRO;;3;;15
2016-10-14;2017;Note De Frais N°357;462-NDF_0357.pdf;Le Val;Restauration;40;3.64;36.36;CB PRO;;3;;15
2016-10-17;2017;Note De Frais N°358;463-NDF_0358.pdf;Le Val;Restauration;37.9;3.45;34.45;CB PRO;;3;;15
2016-10-18;2017;Note De Frais N°359;464-NDF_0359,pdf;Resto Novo;Restauration;16.83;1.53;15.3;CB PRO;;3;;15
2016-10-20;2017;Note De Frais N°366_27;366-NDF_0366.pdf;RSI 2016;RSI 2016;241;;;VRMT;;5;;5
2016-10-20;2017;Note De Frais N°1974493_27;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-10-21;2017;Note De Frais N°0362;468-NDF_0362.pdf;Dragon D'orient;Restauration;14.5;1.32;13.18;CB PERSO;PAYE;4;1;15
2016-10-28;2017;Note De Frais N°360;465-NDF_0360.pdf;Royal Café;Restauration;52.2;4.75;47.45;CB PRO;;3;;15
2016-10-29;2017;Note De Frais N°0361;466-NDF_0361.pdf;Carburant Auto;Carburant Auto;20.06;3.34;16.72;CB PRO;;3;;10
2016-10-29;2017;Facture N° 1630380045;467-FAC_1630380045.pdf;Fnac;Achat Imprimnte Samsung;279.99;46.66;233.33;CB PRO;;3;;21
2016-10-31;2017;Note De Frais N°363;469-NDF_0363.pdf;Forfait mobile d'Octobre 2016;Forfait mobile d'Octobre 2016;20;;;VRMT;PAYE;5;1;33
2016-10-31;2017;Note De Frais N°363_1;469-NDF_0363.pdf;Forfait internet dOctobre 2016;Forfait internet dOctobre 2016;20;;;VRMT;PAYE;5;1;34
2016-10-31;2017;Note De Frais N°363_2;469-NDF_0363.pdf;EDF Octobre 2016;EDF Octobre 2016;20;;;VRMT;PAYE;5;1;32
2016-11-02;2017;Note De Frais N°364;470-NDF_0364,pdf;Carburant Auto;Carburant Auto;50;8.33;41.67;CB PRO;;3;;10
2016-11-07;2017;Note De Frais N°365;471-NDF_0365.pdf;URSSAF;URSSAF;2555;;;VRMT;;5;;6
2016-11-07;2017;Note De Frais N°366_28;472-NDF_0366.pdf;Pizza Pino;Restauration;16.1;1.46;14.64;CB PRO;;3;;15
2016-11-10;2017;Note De Frais N°334_25;439-NDF_0334.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;226.47;45.29;181.18;VRMT;;5;;18
2016-11-10;2017;Note De Frais N°0165_28;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-11-10;2017;Note De Frais N°367;473-NDF_0367.pdf;Dragon D'orient;Restauration;57.5;5.23;52.27;CB PRO;;3;;15
2017-04-20;2017;Note De Frais N°1974493_35;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-11-10;2017;Facture N°FAC_EUVINS1-OFS-FR-290156501;474-FAC_EUVINS1-OFS-FR-290156501.pdf;Amazon;Achat ouvrages;104.91;5.47;99.44;CB PRO;;3;;24
2016-11-14;2017;Note De Frais N°368;475-NDF_0368.pdf;Royal Cafe;Restauration;66.2;6.02;60.18;CB PRO;;3;;15
2016-11-18;2017;Note De Frais N°369;476-NDF_0369.pdf;Sushi Kyo;Restauration;56.8;5.47;51.33;CB PRO;;3;;15
2016-11-21;2017;Note De Frais N°366_29;366-NDF_0366.pdf;RSI 2016;RSI 2016;241;;;VRMT;;5;;5
2016-11-21;2017;Note De Frais N°1974493_29;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-11-23;2017;Facture N°408-8495632-3650726;477-FAC_408-8495632-3650726,pdf;Amazon;Achat ouvrages;12.99;;;CB PRO;;3;;24
2016-11-23;2017;Note De Frais N°370;478-NDF_0370.pdf;Carburant Auto;Carburant Auto;60;;;CB PRO;;3;;10
2016-11-28;2017;Note De Frais N°371;479-NDF_0371.pdf;Royal Velizy;Restauration;19.9;1.81;18.09;CB PRO;;3;;15
2016-11-30;2017;Note De Frais N°372;480-NDF_0372.pdf;Royal Cafe;Restauration;29.8;2.71;27.09;CB PRO;;3;;15
2016-11-09;2017;Note De Frais N°373;481-NDF_0373.pdf;New Tokyo;Restauration;37.4;3.4;34;CB PERSO;PAYE;4;1;15
2016-11-10;2017;Note De Frais N°374;482-NDF_0374.pdf;Viet Thai;Restauration;29.5;2.68;26.82;CB PERSO;PAYE;4;1;15
2016-11-17;2017;Note De Frais N°375;483-NDF_0375.pdf;Kyoto;Restauration;21.3;1.94;19.36;CB PERSO;PAYE;4;1;15
2016-11-25;2017;Note De Frais N°376;484-NDF_0376.pdf;Royal Velizy;Restauration;19.9;1.81;18.09;CB PERSO;PAYE;4;1;15
2016-11-30;2017;Note De Frais N°377;485-NDF_0377.pdf;New Tokyo;Restauration;56.4;5.13;51.27;CB PERSO;PAYE;4;1;15
2016-11-30;2017;Note De Frais N°378;485-NDF_0378.pdf;Forfait mobile de Novembre 2016;Forfait mobile de Novembre 2016;20;;;VRMT;PAYE;5;1;33
2016-11-30;2017;Note De Frais N°378_1;485-NDF_0378.pdf;Forfait internet de Novembre 2016;Forfait internet de Novembre 2016;20;;;VRMT;PAYE;5;1;34
2016-11-30;2017;Note De Frais N°378_2;485-NDF_0378.pdf;EDF de Novembre 2016;EDF de Novembre 2016;20;;;VRMT;PAYE;5;1;32
2016-12-01;2017;Note De Frais N°379;486-NDF_0379.pdf;Sushi Kyo;Restauration;52.8;4.8;48;CB PRO;;3;;15
2016-12-02;2017;Note De Frais N°380;487-NDF_0380.pdf;Royal Café;Restauration;51;4.64;46.36;CB PRO;;3;;15
2016-12-04;2017;Note De Frais N°381;488-NDF_0381.pdf;Number 5;Restauration;25.4;2.31;23.09;CB PRO;;3;;15
2016-12-07;2017;Note De Frais N°382;489-NDF_0382.pdf;Sushi Kyo;Restauration;52.8;4.8;48;CB PRO;;3;;15
2016-12-10;2017;Note De Frais N°383;490-NDF_0383.pdf;Royal Velizy;Restauration;19.9;1.81;18.09;CB PERSO;PAYE;4;1;15
2016-12-11;2017;Note De Frais N°384;491-NDF_0384.pdf;Number 5;Restauration;17.9;1.63;16.27;CB PRO;;3;;15
2016-12-15;2017;Note De Frais N°385;492-NDF_0385.pdf;Sushi Kyo;Restauration;52.8;4.8;48;CB PRO;;3;;15
2016-12-17;2017;Note De Frais N°386;493-NDF_0386.pdf;Number 5;Restauration;22.4;2.38;20.02;CB PERSO;PAYE;4;1;15
2016-12-17;2017;Note De Frais N°387;494-NDF_0387.pdf;Carburant Auto;Carburant Auto;65.13;10.85;54.28;CB PRO;;3;;10
2016-12-27;2017;Note De Frais N°388;495-NDF_0388.pdf;Royal Café;Restauration;123.5;11.23;112.27;CB PRO;;3;;15
2016-12-04;2017;Facture N°9070368766109;496-FAC_9070368766109.pdf;Darty;Achat écouteur pour PC;199;33.17;165.83;CB PRO;;3;;21
2016-12-09;2017;Note De Frais N°334;439-NDF_0334.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;226.47;45.29;181.18;VRMT;;5;;18
2016-12-12;2017;Note De Frais N°0165;224-NDF_0165.pdf;MAAF Assurance Santé 2016;MAAF Assurance Santé 2016;28.64;5.67;22.97;VRMT;;5;;18
2016-12-20;2017;Note De Frais N°366;366-NDF_0366.pdf;RSI 2016;RSI 2016;241;;;VRMT;;5;;5
2016-12-20;2017;Note De Frais N°1974493_31;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2016-12-31;2017;Note De Frais N°389;497-NDF_0389.pdf;Forfait mobile de Décembre 2016;Forfait mobile de Décembre 2016;20;;;VRMT;PAYE;5;1;33
2016-12-31;2017;Note De Frais N°389_1;497-NDF_0389.pdf;Forfait internet de Décembre 2016;Forfait internet de Décembre 2016;20;;;VRMT;PAYE;5;1;34
2016-12-31;2017;Note De Frais N°389_2;497-NDF_0389.pdf;EDF de Décembre 2016;EDF de Décembre 2016;20;;;VRMT;PAYE;5;1;32
2017-01-04;2017;Note De Frais N°390;498-NDF_0390.pdf;SUSHI KYO;Restauration;26.4;2.4;24;CB PRO;;3;;15
2017-01-10;2017;Note De Frais N°391_1;499-NDF_0391.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;205.24;;;VRMT;;5;;18
2017-01-10;2017;Note De Frais N°392_1;500-NDF_0392.pdf;MAAF Assurance Santé 2017;MAAF Assurance Santé 2017;28.64;;;VRMT;;5;;18
2017-01-11;2017;Note De Frais N°393_31;501-NDF_0393.pdf;CIPAV 2017;CIPAV 2017;1158.30;;;VRMT;;5;;7
2017-01-20;2017;Note De Frais N°1974493_32;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2017-01-20;2017;Note De Frais N°394_1;502-NDF_0394.pdf;RSI 2017;RSI 2017;299;;;VRMT;;5;;5
2017-01-20;2017;Facture F2017-01-14;F2017-01-14_mlso_2016.pdf;Facture Expert Comptable;Facture Expert Comptable;2304;384;1920;VRMT;;5;;26
2017-01-22;2017;Note De Frais N°0396;504-NDF_0396.pdf;Pizza Pai;Restauration;17.5;1.59;15.91;CB PERSO;PAYE;4;1;15
2017-01-31;2017;Note De Frais N°0397;505-NDF_0397.pdf;Dragon D'orient;Restauration;49.2;4.47;44.73;CB PERSO;PAYE;4;1;15
2017-01-31;2017;Note De Frais N°395;503-NDF_0395.pdf;Forfait mobile de Janvier 2017;Forfait mobile de Janvier 2017;20;;;VRMT;PAYE;5;1;33
2017-01-31;2017;Note De Frais N°395_1;503-NDF_0395.pdf;Forfait internet de Janvier 2017;Forfait internet de Janvier 2017;20;;;VRMT;PAYE;5;1;34
2017-01-31;2017;Note De Frais N°395_2;503-NDF_0395.pdf;EDF de Janvier 2017;EDF de Janvier 2017;20;;;VRMT;PAYE;5;1;32
2017-02-06;2017;Note De Frais N°0398;506-NDF-0398.pdf;URSSAF 1er Trimestre 2017;URSSAF 1er Trimestre 2017;2433;;;VRMT;;5;;6
2017-02-10;2017;Note De Frais N°391_2;499-NDF_0391.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;199.25;;;;;0;;18
2017-02-10;2017;Note De Frais N°392_2;500-NDF_0392.pdf;MAAF Assurance Santé 2017;MAAF Assurance Santé 2017;28.64;;;;;0;;18
2017-02-13;2017;Note De Frais N°393_32;501-NDF_0393.pdf;CIPAV 2017;CIPAV 2017;1158.30;;;VRMT;;5;;7
2017-02-20;2017;Note De Frais N°394_2;502-NDF_0394.pdf;RSI 2017;RSI 2017;299;;;VRMT;;5;;5
2017-02-20;2017;Note De Frais N°1974493_33;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2017-02-27;2017;Note De Frais N°0399;507-NDF-0399.pdf;Hippopotamus;Restauration;92.8;7.35;73.55;CB PRO;;3;;15
2017-02-27;2017;Note De Frais N°0400;508-NDF_0400.pdf;Nuit de Chine;Restauration;33.9;3.08;30.82;CB PRO;;3;;15
2017-02-27;2017;Note De Frais N°0401;509-NDF_0401.pdf;Carburant Auto;Carburant Auto;68.6;11.43;57.17;CB PRO;;3;;10
2017-02-02;2017;Facture N°1703380124;510-FAC_1703380124.pdf;Fnac;Achat Mobile;169;28.17;140.83;CB PRO;;3;;21
2017-02-20;2017;Note De Frais N°0402;511-NDF_0402.pdf;Sushi Kyo;Restauration;13.2;1.2;12;CB PRO;;3;;15
2017-02-28;2017;Note De Frais N°0403;512-NDF_0403.pdf;Forfait mobile de Février 2017;Forfait mobile de Février 2017;20;;;VRMT;PAYE;5;1;33
2017-02-28;2017;Note De Frais N°0403_1;512-NDF_0403.pdf;Forfait internet de Février 2017;Forfait internet de Février 2017;20;;;VRMT;PAYE;5;1;34
2017-02-28;2017;Note De Frais N°0403_2;512-NDF_0403.pdf;EDF de Février 2017;EDF de Février 2017;20;;;VRMT;PAYE;5;1;32
2017-03-07;2017;Note De Frais N°0404;513-NDF_0404.pdf;Dragon D'orient;Restauration;45.6;4.15;41.45;CB PRO;;3;;15
2017-03-10;2017;Note De Frais N°391_3;499-NDF_0391.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;199.25;;;VRMT;;5;;18
2017-03-10;2017;Note De Frais N°392_3;500-NDF_0392.pdf;MAAF Assurance Santé 2017;MAAF Assurance Santé 2017;28.64;;;VRMT;;5;;18
2017-03-13;2017;Note De Frais N°393_34;501-NDF_0393.pdf;CIPAV 2017;CIPAV 2017;1158.30;;;VRMT;;5;;7
2017-03-12;2017;Note De Frais N°0405;514-NDF_0405.pdf;Nuit de Chine;Restauration;33.9;3.08;30.82;CB PRO;;3;;15
2017-03-13;2017;Note De Frais N°0406;515-NDF_0406.pdf;Sushi Kyo;Restauration;13.2;1.2;12;CB PRO;;3;;15
2017-03-15;2017;Note De Frais N°0407;516-NDF_0407.pdf;Number 5;Restauration;58;5.27;52.73;CB PRO;;3;;15
2017-03-13;2017;Note De Frais N°0408;517-NDF_0408.pdf;Recouvrement TVA;Recouvrement TVA;85;;;CHQ PRO;;1;;1
2017-03-16;2017;Note De Frais N°0409;518-NDF_0409.pdf;Nuit de Chine;Restauration;20.4;1.85;18.55;CB PRO;;3;;15
2017-03-20;2017;Note De Frais N°394_3;502-NDF_0394.pdf;RSI 2017;RSI 2017;299;;;VRMT;;5;;5
2017-03-20;2017;Note De Frais N°1974493_34;420-NDF_1974493.pdf;Mercedes - LOA;LOA véhicule;414.57;;;VRMT;;5;;9
2017-03-17;2017;Note De Frais N°0410;519-NDF_0410.pdf;Le Royal Café;Restauration;46.8;4.26;42.54;CB PRO;;3;;15
2017-03-19;2017;Note De Frais N°0411;520-NDF_0411.pdf;Carburant Auto;Carburant Auto;50.15;;;CB PRO;;3;;10
2017-03-20;2017;Note De Frais N°0412;521-NDF_0412.pdf;Dragon D'orient;Restauration;46;4.18;41.82;CB PRO;;3;;15
2017-03-22;2017;Note De Frais N°0413;522-NDF_0413.pdf;comptoir breton;Restauration;48;4.04;43.96;CB PRO;;3;;15
2017-03-28;2017;Facture N°17084480324;523-FAC_17084480324.pdf;FNAC;Achat mobile;548.9;91.48;457.42;CB PRO;;3;;21
2017-03-28;2017;Note De Frais N°0414;524-NDF_0414.pdf;LE Val;Restauration;41.8;3.8;38;CB PRO;;3;;15
2017-03-30;2017;Facture N°17024501;525-FAC_17024501.pdf;Greffe  Dépôt compte 2016;Greffe  Dépôt compte 2016;45.48;2.64;29.65;CHQ PRO;;1;;28
2017-03-30;2017;Facture N°17024504;526-FAC_17024504.pdf;Greffe  Dépôt compte 2015;Greffe  Dépôt compte 2015;47;3.05;29.65;CHQ PRO;;1;;28
2017-03-30;2017;Note De Frais N°0415;527-NDF_0415.pdf;Olivium;Restauration;20;1.82;18.18;CB PRO;;3;;15
2017-03-31;2017;Facture N°1708980023;528-FAC_1708980023.pdf;Fnac;Achat matériel informatique;369.98;61.67;308.31;CB PRO;;3;;21
2017-03-31;2017;Note De Frais N°0416;529-NDF_0416.pdf;Le Royal Café;Restauration;32.8;2.99;29.81;CB PRO;;3;;15
2017-03-31;2017;Note De Frais N°0417;530-NDF_0417.pdf;El Rancho;Restauration;42.05;3.82;38.23;CB PRO;;3;;15
2017-03-31;2017;Note De Frais N°0418;531-NDF_0418.pdf;Forfait mobile de Mars 2017;Forfait mobile de Mars 2017;20;;;VRMT;PAYE;5;1;33
2017-03-31;2017;Note De Frais N°0418_1;531-NDF_0418.pdf;Forfait internet de Mars 2017;Forfait internet de Mars 2017;20;;;VRMT;PAYE;5;1;34
2017-03-31;2017;Note De Frais N°0418_2;531-NDF_0418.pdf;EDF de Mars 2017;EDF de Mars 2017;20;;;VRMT;PAYE;5;1;32
2017-04-05;2017;Note De Frais N°0420;533-NDF_0420.pdf;Perle d'Asie;Restauration;45.4;4.13;41.27;CB PRO;;3;;15
2017-04-07;2017;Note De Frais N°0421;534-NDF_0421.pdf;Carburant Auto;Carburant Auto;52.25;9.88;42.37;CB PRO;;3;;10
2017-04-10;2017;Note De Frais N°391_5;499-NDF_0391.pdf;MAAF Assurance Auto Pro;MAAF Assurance Auto Pro;199.25;;;VRMT;;5;;18
2017-04-10;2017;Note De Frais N°392_5;500-NDF_0392.pdf;MAAF Assurance Santé 2017;MAAF Assurance Santé 2017;28.64;;;VRMT;;5;;18
2017-04-11;2017;Note De Frais N°0422;535-NDF_0422.pdf;Grand Casino Cabourg;Restauration;8.8;1.47;7.33;CB PRO;;3;;15
